School ID,Name of School,"Elementary, Middle, or High School",Street Address,City,State,ZIP Code,Phone Number,Link,Network Manager,Collaborative Name,Adequate Yearly Progress Made?,Track Schedule,CPS Performance Policy Status,CPS Performance Policy Level,Healthy Schools Certified?,Safety Icon,Safety Score,Family Involvement Icon,Family Involvement Score,Environment Icon,Environment Score,Instruction Icon,Instruction Score,Leaders Icon,Leaders Score,Teachers Icon,Teachers Score,Parent Engagement Icon,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,Average Student Attendance,Rate of Misconducts (per 100 students),Average Teacher Attendance,Individualized Education Program Compliance Rate,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read %,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading %,ISAT Value Add Math,ISAT Value Add Read,ISAT Value Add Color Math,ISAT Value Add Color Read,Students Taking Algebra %,Students Passing Algebra %,9th Grade EXPLORE (2009),9th Grade EXPLORE (2010),10th Grade PLAN (2009),10th Grade PLAN (2010),Net Change EXPLORE and PLAN,11th Grade Average ACT (2011),Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students),General Services Route,Freshman on Track Rate %,RCDTS Code,X_COORDINATE,Y_COORDINATE,Latitude,Longitude,Community Area Number,Community Area Name,Ward,Police District,Location
609929,Robert Fulton Elementary School,ES,5300 S Hermitage Ave ,Chicago,IL,60609,(773) 535-9000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609929.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,46.0,Average,41,Strong,63.0,Strong,63.0,Average,53.0,Weak,39.0,Weak,45,Average,49,95.1,10.1,96.8%,100.0%,40.7,NDA,17.9,10.3,41.2,40.9,50.4,7.9,70.8,49.6,10.6,6.4,9.6,1.1,0.9,-0.9,Green,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,466,43,,150000000000000,1165540.244,1869516.208,41.79754288,-87.66847093,61,NEW CITY,16,9,"(41.79754288, -87.66847093)"
610045,Robert H Lawrence Elementary School,ES,9928 S Crandon Ave ,Chicago,IL,60617,(773) 535-6320,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610045.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Very Weak,19.0,Weak,29,Average,40.0,Average,51.0,Weak,35.0,Weak,30.0,NDA,NDA,NDA,NDA,90.7,14.0,95.3%,100.0%,56.7,35.9,9,14.6,41.2,31,8,15.8,37.3,40.6,5.3,15.8,2.7,3.4,-1.4,-1.3,Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,371,47,,150000000000000,1193433.052,1839450.176,41.71440176,-87.56716721,51,SOUTH DEERING,7,4,"(41.71440176, -87.56716721)"
609956,Robert L Grimes Elementary School,ES,5450 W 64th Pl ,Chicago,IL,60638,(773) 535-2364,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609956.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,79.0,Strong,64,Average,56.0,Average,59.0,Strong,72.0,Strong,71.0,Average,53,Average,49,95.2,5.0,95.6%,100.0%,58.8,39.4,37.4,39.7,50.7,50.3,45.5,57.3,51,58.7,17.4,32.6,22.1,18.8,-0.4,0.6,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,486,44,,150000000000000,1140971.91,1861303.67,41.77549238,-87.75876919,64,CLEARING,13,8,"(41.77549238, -87.75876919)"
610091,Ronald Brown Elementary Community Academy,ES,12607 S Union Ave ,Chicago,IL,60628,(773) 535-5385,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610091.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,31.0,Weak,26,Average,52.0,Weak,33.0,Average,48.0,Average,45.0,Average,52,Strong,55,93.8,35.6,96.3%,98.1%,62.7,32,28,33.7,57.1,47.4,37.9,33,62.4,66.7,4,32,13.4,12.5,0.6,1.4,Yellow,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,283,48,,150000000000000,1173988.072,1821226.195,41.66484509,-87.63892027,53,WEST PULLMAN,9,5,"(41.66484509, -87.63892027)"
610282,Ronald E McNair Elementary School,ES,4820 W Walton St ,Chicago,IL,60651,(773) 534-8980,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610282.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,31.0,Weak,30,Average,56.0,Average,59.0,Weak,32.0,Weak,20.0,Average,47,Average,53,90.7,52.8,96.5%,100.0%,65.4,47.7,36.6,27,47,55.1,36.1,26.8,45.7,54.9,4.5,9.1,9.8,5.6,-1.2,-1.7,Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,422,36,,150000000000000,1143946.854,1905911.072,41.8978464,-87.74674645,25,AUSTIN,37,15,"(41.8978464, -87.74674645)"
609826,Rosario Castellanos Elementary School,ES,2524 S Central Park Ave ,Chicago,IL,60623,(773) 534-1620,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609826.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,36.0,Weak,24,Weak,34.0,Weak,20.0,Very Weak,17.0,Weak,31.0,Weak,46,Average,48,96.3,24.3,96.9%,100.0%,NDA,NDA,34.8,18.8,49.8,58.5,33.3,17.2,61,48.5,7.5,15.1,8.0,6.2,-0.8,-0.6,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,525,37,,150000000000000,1152737.279,1886876.128,41.84544296,-87.71496352,30,SOUTH LAWNDALE,22,10,"(41.84544296, -87.71496352)"
610056,Roswell B Mason Elementary School,ES,4217 W 18th St ,Chicago,IL,60623,(773) 534-1530,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610056.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,37.0,Average,47,Average,44.0,Average,58.0,Average,50.0,Weak,36.0,Average,51,Strong,54,92.4,31.0,95.0%,94.5%,48.4,NDA,8.1,20.3,34.2,31.2,12.9,28.4,24.3,39.8,5.7,26.9,4.2,5.8,-2.1,-0.8,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,479,36,,150000000000000,1148477.255,1891003.441,41.85685194,-87.73049117,29,NORTH LAWNDALE,24,10,"(41.85685194, -87.73049117)"
609995,Rufus M Hitch Elementary School,ES,5625 N McVicker Ave ,Chicago,IL,60646,(773) 534-1189,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609995.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,Yes,Strong,64.0,Strong,77,Average,55.0,Average,58.0,Strong,65.0,Strong,70.0,Strong,55,Strong,54,95.1,3.7,96.6%,98.6%,73.7,27.6,62.2,51.7,50,67.8,56.5,54.8,52,63.3,22.9,37.5,29.5,24.7,-0.1,0.0,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,542,30,,150000000000000,1134940.195,1937129.571,41.98367756,-87.77908614,10,NORWOOD PARK,45,16,"(41.98367756, -87.77908614)"
609853,Salmon P Chase Elementary School,ES,2021 N Point St ,Chicago,IL,60647,(773) 534-4185,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609853.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,55.0,Weak,28,Average,59.0,Weak,39.0,Weak,25.0,Weak,27.0,NDA,NDA,NDA,NDA,95.4,18.5,95.8%,98.6%,63,26.7,40.6,25,57.3,72.1,47.1,36.8,70.2,56.8,23.1,23.1,17.1,11.0,-0.6,0.1,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,504,35,,150000000000000,1158104.87,1913362.162,41.91801539,-87.69454144,22,LOGAN SQUARE,1,14,"(41.91801539, -87.69454144)"
609943,Samuel Gompers Fine Arts Options Elementary School,ES,12302 S State St ,Chicago,IL,60628,(773) 535-5475,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609943.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,34.0,Average,42,Average,48.0,Average,52.0,Average,57.0,Average,59.0,Average,49,Average,47,93.6,54.2,96.0%,100.0%,NDA,NDA,36.9,30.1,57.9,56.5,36.8,29.5,67.5,56.3,3.9,15.7,13.5,8.5,0.4,-0.7,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,285,48,,150000000000000,1178435.326,1823353.395,41.67058298,-87.62258098,53,WEST PULLMAN,9,5,"(41.67058298, -87.62258098)"
609805,Scott Joplin Elementary School,ES,7931 S Honore St ,Chicago,IL,60620,(773) 535-3425,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609805.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,35.0,Weak,29,Average,44.0,Average,53.0,Average,45.0,Weak,34.0,Average,52,Average,50,95.0,44.5,94.6%,97.7%,NDA,NDA,27.8,27.4,66.9,49.4,33.1,29.6,49.7,61.6,11.8,31.4,9.8,12.2,0.2,0.7,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,538,43,,150000000000000,1165441.875,1851949.948,41.74934082,-87.66932903,71,AUBURN GRESHAM,18,6,"(41.74934082, -87.66932903)"
610157,Sidney Sawyer Elementary School,ES,5248 S Sawyer Ave ,Chicago,IL,60632,(773) 535-0440,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610157.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,57.0,Weak,30,Average,41.0,Weak,39.0,Weak,24.0,Weak,29.0,Average,49,Average,52,96.8,7.4,96.4%,100.0%,67.8,NDA,37,34.9,58.5,65.8,36.8,44.2,57.5,54.1,19.1,27,18.7,12.7,-0.4,0.4,Red,Yellow,17.6,82.1,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,846",44,,150000000000000,1155567.996,1869433.427,41.79752155,-87.70504311,63,GAGE PARK,14,8,"(41.79752155, -87.70504311)"
609990,South Loop Elementary School,ES,1212 S Plymouth Ct ,Chicago,IL,60605,(773) 534-8690,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609990.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,84.0,Strong,66,Weak,34.0,Weak,36.0,Average,57.0,Average,46.0,Strong,54,Weak,46,95.3,12.7,97.2%,100.0%,89,70.1,81.7,80.1,63.5,66.8,72,68.7,70.9,71.6,27.3,40.9,54.2,48.8,1.0,1.5,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,795,38,,150000000000000,1176190.878,1894860.267,41.86685634,-87.62865124,33,NEAR SOUTH SIDE,2,1,"(41.86685634, -87.62865124)"
610183,Spencer Technology Academy,ES,214 N Lavergne Ave ,Chicago,IL,60644,(773) 534-6150,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610183.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,35.0,Average,50,Average,57.0,Strong,71.0,Strong,66.0,Average,56.0,Average,50,Strong,55,92.5,24.1,96.0%,100.0%,55.3,44.9,26.1,21.5,56,50,36,29.4,56.6,61.4,9.4,21.9,10.7,11.0,0.7,1.7,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,811,36,,150000000000000,1142962.029,1901180.137,41.88488257,-87.75048169,25,AUSTIN,28,15,"(41.88488257, -87.75048169)"
609880,Stephen Decatur Classical Elementary School,ES,7030 N Sacramento Ave ,Chicago,IL,60645,(773) 534-2201,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609880.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,99.0,Very Strong,99,Very Strong,99.0,Very Strong,99.0,Very Strong,99.0,Very Strong,99.0,Average,52,Weak,46,96.2,2.8,95.4%,100.0%,100,97.2,98.6,98.6,50.7,61.3,100,100,48.1,78.6,NDA,NDA,93.6,93.6,0.2,-1.0,Yellow,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,289,32,,150000000000000,1155108.239,1946608.822,42.00930696,-87.70465502,2,WEST RIDGE,50,24,"(42.00930696, -87.70465502)"
609933,Stephen F Gale Elementary Community Academy,ES,1631 W Jonquil Ter ,Chicago,IL,60626,(773) 534-2100,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609933.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,39.0,Weak,31,Weak,35.0,Weak,27.0,Weak,33.0,Weak,29.0,Weak,45,Weak,43,92.1,34.8,95.2%,100.0%,40.1,15.5,18.7,17.9,49.3,39.3,32.4,24.8,46.2,48.9,7.5,22.5,7.6,6.9,-0.5,0.0,Yellow,Yellow,20.9,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,532,32,,150000000000000,1163959.517,1950960.205,42.02106425,-87.67196481,1,ROGERS PARK,49,24,"(42.02106425, -87.67196481)"
609976,Stephen K Hayt Elementary School,ES,1518 W Granville Ave ,Chicago,IL,60660,(773) 534-2040,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609976.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,72.0,Strong,61,Average,52.0,Average,44.0,Average,48.0,Strong,66.0,NDA,NDA,NDA,NDA,95.6,55.6,96.0%,99.3%,78.2,59.2,50.8,46.9,56.9,66.5,55.5,46.3,61.5,57.5,26.7,39.5,28.6,23.2,0.3,0.1,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,000",32,,150000000000000,1164969.802,1941312.085,41.99456814,-87.6685227,77,EDGEWATER,40,24,"(41.99456814, -87.6685227)"
610249,Talman Elementary School,ES,5450 S Talman Ave ,Chicago,IL,60632,(773) 535-7850,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610249.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Very Strong,99.0,Very Strong,99,Very Strong,99.0,Very Strong,99.0,Very Strong,85.0,Very Strong,81.0,Strong,57,Average,48,96.2,9.2,95.5%,100.0%,50.6,NDA,54.7,22.6,71.6,75,56,42.2,76.7,62.8,11.1,25.9,27.3,16.5,0.5,0.7,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,376,43,,150000000000000,1159597.93,1868206.829,41.79407382,-87.6902983,63,GAGE PARK,14,9,"(41.79407382, -87.6902983)"
609921,Telpochcalli Elementary School,ES,2832 W 24th Blvd ,Chicago,IL,60623,(773) 534-1402,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609921.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,42.0,Average,48,Very Weak,19.0,Weak,22.0,Very Strong,82.0,Strong,69.0,Strong,55,Average,51,95.4,2.7,94.7%,96.4%,31.3,NDA,31.8,13.6,50.8,66.2,30.8,25.4,51.6,54.4,4.5,18.2,8.4,7.3,-0.1,0.9,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,285,39,,150000000000000,1157725.352,1887836.509,41.84797834,-87.6966316,30,SOUTH LAWNDALE,12,10,"(41.84797834, -87.6966316)"
609851,Thomas Chalmers Specialty Elementary School,ES,2745 W Roosevelt Rd ,Chicago,IL,60608,(773) 534-1720,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609851.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,34.0,Strong,76,Weak,39.0,Average,45.0,Very Strong,88.0,Strong,78.0,NDA,NDA,NDA,NDA,94.4,3.4,97.3%,100.0%,37.5,NDA,7.5,10.3,35.8,12.8,17.2,21.9,31.4,57.6,0,12.5,2.1,4.9,-0.7,1.2,Yellow,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,288,39,,150000000000000,1158048.936,1894554.926,41.8664078,-87.69526079,29,NORTH LAWNDALE,28,10,"(41.8664078, -87.69526079)"
610002,Thomas Hoyne Elementary School,ES,8905 S Crandon Ave ,Chicago,IL,60617,(773) 535-6425,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610002.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Strong,67.0,Strong,66,Strong,77.0,Strong,73.0,Strong,67.0,Strong,66.0,NDA,NDA,NDA,NDA,94.8,0.0,95.4%,100.0%,40.2,NDA,36.2,42.7,56.3,61.7,54,65,50,50,14.6,41.5,23.4,14.0,0.7,0.0,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,288,47,,150000000000000,1193092.436,1846336.546,41.73330693,-87.5681905,48,CALUMET HEIGHTS,7,4,"(41.73330693, -87.5681905)"
609895,Turner-Drew Elementary Language Academy,ES,9300 S Princeton Ave ,Chicago,IL,60620,(773) 535-5720,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609895.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Average,56.0,Average,56,Average,48.0,Average,51.0,Strong,75.0,Strong,66.0,NDA,NDA,NDA,NDA,95.8,24.0,95.2%,100.0%,80.2,54.2,46.3,46,54.5,60.5,68.8,55.3,57.9,52.2,18.4,44.9,24.2,23.2,0.1,0.9,Yellow,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,373,48,,150000000000000,1176188.712,1843386.932,41.72560849,-87.6302048,49,ROSELAND,21,6,"(41.72560849, -87.6302048)"
610394,Uplift Community High School,HS,900 W Wilson Ave ,Chicago,IL,60640,(773) 534-2875,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610394.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,50.0,Average,50,Strong,61.0,Strong,62.0,Average,48.0,Average,53.0,NDA,NDA,NDA,NDA,88.7,8.1,95.9%,98.3%,NDA,NDA,NDA,NDA,NDA,NDA,51.2,34.9,70,29.3,14.8,14.8,23.3,2.3,0.8,-0.2,Yellow,Yellow,NDA,NDA,13.6,13.9,14.9,14.7,1.1,16.9,2,19.6,62.4,65.0,473,32,91.4,150000000000000,1169403.401,1930780.685,41.96557412,-87.65252191,3,UPTOWN,46,19,"(41.96557412, -87.65252191)"
609989,Victor Herbert Elementary School,ES,2131 W Monroe St ,Chicago,IL,60612,(773) 534-7806,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609989.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,50.0,Average,52,Strong,64.0,Strong,72.0,Average,48.0,Average,50.0,Average,50,Average,52,92.8,10.3,96.2%,100.0%,58.4,26,53.3,34.9,63.7,83.5,53.8,29,73.9,58.1,25,25,30.0,10.3,2.1,-0.8,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,398,38,,150000000000000,1162083.381,1899481.098,41.87984242,-87.68031236,28,NEAR WEST SIDE,2,12,"(41.87984242, -87.68031236)"
609944,Virgil Grissom Elementary School,ES,12810 S Escanaba Ave ,Chicago,IL,60633,(773) 535-5380,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609944.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,62.0,Strong,66,Average,51.0,Strong,64.0,Strong,69.0,Very Strong,87.0,NDA,NDA,NDA,NDA,95.5,2.5,96.4%,100.0%,84.4,51.6,53.4,47.7,45.5,60.2,50,45.7,62,54.3,23.5,44.1,22.0,17.7,-1.1,-1.5,Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,330,47,,150000000000000,1197378.736,1820556.064,41.66245712,-87.55334334,55,HEGEWISCH,10,4,"(41.66245712, -87.55334334)"
610095,Walter L Newberry Math & Science Academy Elementary School,ES,700 W Willow St ,Chicago,IL,60614,(773) 534-8000,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610095.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,71.0,Strong,74,Average,52.0,Strong,66.0,Average,41.0,Average,44.0,Strong,54,Average,47,95.1,2.1,96.3%,100.0%,NDA,NDA,70.2,61.5,57.5,66.9,68,65.5,61.1,59.3,40.3,43.5,46.2,35.9,1.0,1.3,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,558,33,,150000000000000,1171323.787,1911991.711,41.91397435,-87.64601501,7,LINCOLN PARK,43,18,"(41.91397435, -87.64601501)"
609955,Walter Q Gresham Elementary School,ES,8524 S Green St ,Chicago,IL,60620,(773) 535-3350,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609955.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Weak,25.0,Average,49,Very Weak,7.0,Very Weak,11.0,Strong,68.0,Average,57.0,Average,48,Weak,46,95.5,35.4,95.0%,100.0%,61.4,54,30.7,24,47.7,57.3,13.9,21.6,35.2,34.6,5.4,16.2,9.9,7.4,1.4,0.0,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,359,45,,150000000000000,1172094.314,1848202.308,41.73891334,-87.64506169,71,AUBURN GRESHAM,21,6,"(41.73891334, -87.64506169)"
609978,Wendell Smith Elementary School,ES,744 E 103rd St ,Chicago,IL,60628,(773) 535-5689,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609978.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,22.0,Weak,24,Very Weak,1.0,Very Weak,1.0,Weak,31.0,Weak,29.0,Weak,42,Weak,46,92.1,90.0,94.1%,95.2%,64.8,42.6,25,20.2,53.1,49,34.6,22.3,30.7,45.9,8.6,22.9,9.4,4.2,-0.5,-1.0,Yellow,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,363,48,,150000000000000,1183210.11,1836877.16,41.70758462,-87.60468711,50,PULLMAN,8,5,"(41.70758462, -87.60468711)"
610224,West Pullman Elementary School,ES,11941 S Parnell Ave ,Chicago,IL,60628,(773) 535-5500,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610224.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,23.0,Average,46,Average,55.0,Average,47.0,Average,57.0,Average,50.0,Average,47,Weak,44,91.2,7.6,93.8%,100.0%,31,28.8,12.6,15.5,45.9,43.5,25.7,22.5,32,38.8,9.7,22.6,5.7,5.7,-0.9,-1.3,Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,343,48,,150000000000000,1174831.25,1825538.503,41.67666008,-87.63570683,53,WEST PULLMAN,34,5,"(41.67666008, -87.63570683)"
609755,Whitney M Young Magnet High School,HS,211 S Laflin St ,Chicago,IL,60607,(773) 534-7500,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609755.pdf,West Side High School Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,95.0,Very Strong,80,Strong,69.0,Strong,67.0,Average,52.0,Average,46.0,Average,53,Average,50,94.6,1.2,94.9%,100.0%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,100,99,99.5,77.0,-1.2,-0.8,Red,Yellow,56.3,89.2,20.8,21,22.6,22.8,2,26.6,4,89,93.9,88.3,"2,166",38,96.7,150000000000000,1166475.742,1899058.627,41.87859028,-87.66419634,28,NEAR WEST SIDE,2,12,"(41.87859028, -87.66419634)"
610230,Wildwood Elementary School,ES,6950 N Hiawatha Ave ,Chicago,IL,60646,(773) 534-1188,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610230.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,99.0,Very Strong,90,Strong,77.0,Strong,67.0,Average,55.0,Average,45.0,Strong,55,Weak,37,96.2,1.0,95.7%,92.3%,88.8,NDA,71.5,67.2,47.4,59.9,79.5,79.5,82,63.9,50.9,68.4,52.9,33.2,0.7,-0.4,Green,Yellow,22.8,84.6,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,414,30,,150000000000000,1135078.471,1945800.949,42.00747007,-87.77837089,12,FOREST GLEN,41,16,"(42.00747007, -87.77837089)"
610251,Willa Cather Elementary School,ES,2908 W Washington Blvd ,Chicago,IL,60612,(773) 534-6780,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610251.pdf,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Strong,69.0,Strong,70,Strong,78.0,Very Strong,81.0,Strong,62.0,Very Strong,83.0,Strong,56,Average,53,94.9,29.5,96.4%,100.0%,62.7,44,42.9,27.1,54.3,72.5,36.1,21.3,45.5,38.2,0,5.3,20.3,20.9,2.7,2.3,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,234,34,,150000000000000,1156925.053,1900584.719,41.882977,-87.69922315,27,EAST GARFIELD PARK,2,13,"(41.882977, -87.69922315)"
